run_id,timestamp,event,video_id,keyword,duration_s,batch_size,status,detail
20260707T100811_a53ac0,2026-07-07T10:10:38.748764+00:00,csv_write,JH_WRKTCPK4,messi,0.0003,30,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:38.789427+00:00,video_stats_fetch,MLQGgqv0kXs,messi,0.0402,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:38.846791+00:00,channel_stats_fetch,MLQGgqv0kXs,messi,0.0573,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:38.846815+00:00,transcript_fetch,MLQGgqv0kXs,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:10:38.945378+00:00,thumbnail_download,MLQGgqv0kXs,messi,0.0985,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:38.989523+00:00,video_stats_fetch,FtV0Dw0s8Fc,messi,0.0439,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.034404+00:00,channel_stats_fetch,FtV0Dw0s8Fc,messi,0.0447,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.034529+00:00,transcript_fetch,FtV0Dw0s8Fc,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:10:39.146386+00:00,thumbnail_download,FtV0Dw0s8Fc,messi,0.1118,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.194124+00:00,video_stats_fetch,OmaGdbX7tEc,messi,0.0477,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.240600+00:00,channel_stats_fetch,OmaGdbX7tEc,messi,0.0464,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.240737+00:00,transcript_fetch,OmaGdbX7tEc,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:10:39.374953+00:00,thumbnail_download,OmaGdbX7tEc,messi,0.1342,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.416552+00:00,video_stats_fetch,pfciKRwDY6A,messi,0.0415,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.479035+00:00,channel_stats_fetch,pfciKRwDY6A,messi,0.0624,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.479239+00:00,transcript_fetch,pfciKRwDY6A,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:10:39.552264+00:00,thumbnail_download,pfciKRwDY6A,messi,0.0729,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.591877+00:00,video_stats_fetch,9SnjtNJ13R0,messi,0.0395,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.649509+00:00,channel_stats_fetch,9SnjtNJ13R0,messi,0.0575,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:39.649628+00:00,transcript_fetch,9SnjtNJ13R0,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:10:39.750867+00:00,thumbnail_download,9SnjtNJ13R0,messi,0.1012,1,ok,
20260707T100811_a53ac0,2026-07-07T10:10:52.756292+00:00,llm_batch_call,,messi,13.0047,5,ok,
20260707T100811_a53ac0,2026-07-07T10:10:52.756830+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:10:52.952016+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1951,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:10:52.952652+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:53.166777+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2141,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:10:53.167458+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:53.388638+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2212,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:10:53.389287+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:53.598096+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2088,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:10:53.598712+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:53.769073+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1703,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:10:53.769719+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:53.948810+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.179,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:10:53.952016+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0023,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:54.207234+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2551,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:10:54.210475+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0023,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:54.404019+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1934,100,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:10:54.405632+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:54.631464+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2258,100,ok,page=9
20260707T100811_a53ac0,2026-07-07T10:10:54.631873+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:54.817835+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1859,100,ok,page=10
20260707T100811_a53ac0,2026-07-07T10:10:54.818444+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:54.981089+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1626,100,ok,page=11
20260707T100811_a53ac0,2026-07-07T10:10:54.982809+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:55.179010+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1961,100,ok,page=12
20260707T100811_a53ac0,2026-07-07T10:10:55.180698+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:55.388622+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2079,100,ok,page=13
20260707T100811_a53ac0,2026-07-07T10:10:55.390242+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:55.571769+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1815,100,ok,page=14
20260707T100811_a53ac0,2026-07-07T10:10:55.573654+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:55.763222+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1895,100,ok,page=15
20260707T100811_a53ac0,2026-07-07T10:10:55.764840+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:55.954656+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1898,100,ok,page=16
20260707T100811_a53ac0,2026-07-07T10:10:55.956342+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:56.182294+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2259,100,ok,page=17
20260707T100811_a53ac0,2026-07-07T10:10:56.183937+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:56.440501+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2565,100,ok,page=18
20260707T100811_a53ac0,2026-07-07T10:10:56.442130+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:56.633261+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1911,100,ok,page=19
20260707T100811_a53ac0,2026-07-07T10:10:56.634868+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:56.821235+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1863,100,ok,page=20
20260707T100811_a53ac0,2026-07-07T10:10:56.822836+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:57.033033+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2101,100,ok,page=21
20260707T100811_a53ac0,2026-07-07T10:10:57.034737+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:57.194428+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1596,100,ok,page=22
20260707T100811_a53ac0,2026-07-07T10:10:57.195126+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:57.468489+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2733,100,ok,page=23
20260707T100811_a53ac0,2026-07-07T10:10:57.469869+00:00,csv_write,FtV0Dw0s8Fc,messi,0.001,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:57.658880+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1889,100,ok,page=24
20260707T100811_a53ac0,2026-07-07T10:10:57.660517+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:57.834782+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1742,100,ok,page=25
20260707T100811_a53ac0,2026-07-07T10:10:57.836404+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:58.027380+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1909,100,ok,page=26
20260707T100811_a53ac0,2026-07-07T10:10:58.028747+00:00,csv_write,FtV0Dw0s8Fc,messi,0.001,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:58.224168+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1954,100,ok,page=27
20260707T100811_a53ac0,2026-07-07T10:10:58.225859+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:58.389844+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1639,100,ok,page=28
20260707T100811_a53ac0,2026-07-07T10:10:58.393120+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0023,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:58.564909+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1717,100,ok,page=29
20260707T100811_a53ac0,2026-07-07T10:10:58.566536+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:58.788319+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.2217,100,ok,page=30
20260707T100811_a53ac0,2026-07-07T10:10:58.788934+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:59.131668+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.3427,100,ok,page=31
20260707T100811_a53ac0,2026-07-07T10:10:59.133357+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:59.309272+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1759,100,ok,page=32
20260707T100811_a53ac0,2026-07-07T10:10:59.309653+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0002,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:59.475249+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1656,100,ok,page=33
20260707T100811_a53ac0,2026-07-07T10:10:59.476851+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:59.637336+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1604,100,ok,page=34
20260707T100811_a53ac0,2026-07-07T10:10:59.638956+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:10:59.821661+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1826,100,ok,page=35
20260707T100811_a53ac0,2026-07-07T10:10:59.823262+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.002672+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1793,100,ok,page=36
20260707T100811_a53ac0,2026-07-07T10:11:00.004316+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.270340+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.266,100,ok,page=37
20260707T100811_a53ac0,2026-07-07T10:11:00.272022+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.412370+00:00,comment_page_fetch,FtV0Dw0s8Fc,messi,0.1403,19,ok,page=38
20260707T100811_a53ac0,2026-07-07T10:11:00.412864+00:00,csv_write,FtV0Dw0s8Fc,messi,0.0003,19,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.413870+00:00,csv_write,OmaGdbX7tEc,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:00.523327+00:00,comment_page_fetch,OmaGdbX7tEc,messi,0.1091,37,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:00.524296+00:00,csv_write,OmaGdbX7tEc,messi,0.0006,37,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.525044+00:00,csv_write,pfciKRwDY6A,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:00.690598+00:00,comment_page_fetch,pfciKRwDY6A,messi,0.1653,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:00.693926+00:00,csv_write,pfciKRwDY6A,messi,0.0024,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:00.874160+00:00,comment_page_fetch,pfciKRwDY6A,messi,0.1801,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:00.875933+00:00,csv_write,pfciKRwDY6A,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:01.027239+00:00,comment_page_fetch,pfciKRwDY6A,messi,0.1512,91,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:11:01.028888+00:00,csv_write,pfciKRwDY6A,messi,0.0012,91,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:01.029915+00:00,csv_write,9SnjtNJ13R0,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:01.289493+00:00,comment_page_fetch,9SnjtNJ13R0,messi,0.2592,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:01.291388+00:00,csv_write,9SnjtNJ13R0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:01.520493+00:00,comment_page_fetch,9SnjtNJ13R0,messi,0.229,49,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:01.521515+00:00,csv_write,9SnjtNJ13R0,messi,0.0007,49,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:01.564338+00:00,video_stats_fetch,CJyHeu3uv0A,messi,0.0425,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.614502+00:00,channel_stats_fetch,CJyHeu3uv0A,messi,0.0501,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.614618+00:00,transcript_fetch,CJyHeu3uv0A,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:01.719698+00:00,thumbnail_download,CJyHeu3uv0A,messi,0.105,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.768507+00:00,video_stats_fetch,UeA-lGtrbFo,messi,0.0487,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.832025+00:00,channel_stats_fetch,UeA-lGtrbFo,messi,0.0634,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.832162+00:00,transcript_fetch,UeA-lGtrbFo,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:01.935294+00:00,thumbnail_download,UeA-lGtrbFo,messi,0.1031,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:01.974606+00:00,video_stats_fetch,bQUNecKA87g,messi,0.0393,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.019191+00:00,channel_stats_fetch,bQUNecKA87g,messi,0.0445,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.019308+00:00,transcript_fetch,bQUNecKA87g,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:02.151688+00:00,thumbnail_download,bQUNecKA87g,messi,0.1323,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.194576+00:00,video_stats_fetch,lHF20vQmu4s,messi,0.0427,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.244961+00:00,channel_stats_fetch,lHF20vQmu4s,messi,0.0502,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.245115+00:00,transcript_fetch,lHF20vQmu4s,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:02.347557+00:00,thumbnail_download,lHF20vQmu4s,messi,0.1024,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.393833+00:00,video_stats_fetch,ejCLQ0wvQn0,messi,0.0461,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.446137+00:00,channel_stats_fetch,ejCLQ0wvQn0,messi,0.0522,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:02.446250+00:00,transcript_fetch,ejCLQ0wvQn0,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:02.577725+00:00,thumbnail_download,ejCLQ0wvQn0,messi,0.1314,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:14.786929+00:00,llm_batch_call,,messi,12.2082,5,ok,
20260707T100811_a53ac0,2026-07-07T10:11:14.787180+00:00,csv_write,CJyHeu3uv0A,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:14.944047+00:00,comment_page_fetch,CJyHeu3uv0A,messi,0.1568,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:14.944574+00:00,csv_write,CJyHeu3uv0A,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.125030+00:00,comment_page_fetch,CJyHeu3uv0A,messi,0.1804,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:15.126333+00:00,csv_write,CJyHeu3uv0A,messi,0.0008,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.272252+00:00,comment_page_fetch,CJyHeu3uv0A,messi,0.1459,49,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:11:15.273072+00:00,csv_write,CJyHeu3uv0A,messi,0.0005,49,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.274054+00:00,csv_write,UeA-lGtrbFo,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:15.495168+00:00,comment_page_fetch,UeA-lGtrbFo,messi,0.2208,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:15.496803+00:00,csv_write,UeA-lGtrbFo,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.653561+00:00,comment_page_fetch,UeA-lGtrbFo,messi,0.1567,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:15.655101+00:00,csv_write,UeA-lGtrbFo,messi,0.0011,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.829558+00:00,comment_page_fetch,UeA-lGtrbFo,messi,0.1744,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:11:15.830493+00:00,csv_write,UeA-lGtrbFo,messi,0.0006,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.952179+00:00,comment_page_fetch,UeA-lGtrbFo,messi,0.1216,58,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:11:15.953212+00:00,csv_write,UeA-lGtrbFo,messi,0.0007,58,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:15.954202+00:00,csv_write,bQUNecKA87g,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:16.051426+00:00,comment_page_fetch,bQUNecKA87g,messi,0.0969,23,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:16.051581+00:00,csv_write,bQUNecKA87g,messi,0.0001,23,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:16.051767+00:00,csv_write,lHF20vQmu4s,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:16.198653+00:00,comment_page_fetch,lHF20vQmu4s,messi,0.1468,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:16.200501+00:00,csv_write,lHF20vQmu4s,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:16.468365+00:00,comment_page_fetch,lHF20vQmu4s,messi,0.2678,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:16.468890+00:00,csv_write,lHF20vQmu4s,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:16.693996+00:00,comment_page_fetch,lHF20vQmu4s,messi,0.2251,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:11:16.695834+00:00,csv_write,lHF20vQmu4s,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:16.860511+00:00,comment_page_fetch,lHF20vQmu4s,messi,0.1646,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:11:16.862452+00:00,csv_write,lHF20vQmu4s,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.007543+00:00,comment_page_fetch,lHF20vQmu4s,messi,0.145,87,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:11:17.009179+00:00,csv_write,lHF20vQmu4s,messi,0.0012,87,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.010055+00:00,csv_write,ejCLQ0wvQn0,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:11:17.202888+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1925,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:11:17.204921+00:00,csv_write,ejCLQ0wvQn0,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.372599+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1676,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:11:17.374719+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.554004+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1792,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:11:17.555892+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.734898+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1789,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:11:17.736696+00:00,csv_write,ejCLQ0wvQn0,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:17.889547+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1528,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:11:17.891427+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:18.114389+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.2229,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:11:18.116280+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:18.276564+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1602,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:11:18.278444+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:18.455330+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1768,100,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:11:18.457206+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:18.813006+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.3557,100,ok,page=9
20260707T100811_a53ac0,2026-07-07T10:11:18.816909+00:00,csv_write,ejCLQ0wvQn0,messi,0.0029,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:19.035490+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.2185,100,ok,page=10
20260707T100811_a53ac0,2026-07-07T10:11:19.037438+00:00,csv_write,ejCLQ0wvQn0,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:19.163986+00:00,comment_page_fetch,ejCLQ0wvQn0,messi,0.1265,32,ok,page=11
20260707T100811_a53ac0,2026-07-07T10:11:19.164711+00:00,csv_write,ejCLQ0wvQn0,messi,0.0005,32,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:11:19.220664+00:00,video_stats_fetch,aIyoeuvmwTk,messi,0.0557,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.268001+00:00,channel_stats_fetch,aIyoeuvmwTk,messi,0.0473,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.268156+00:00,transcript_fetch,aIyoeuvmwTk,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:19.420955+00:00,thumbnail_download,aIyoeuvmwTk,messi,0.1527,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.476832+00:00,video_stats_fetch,KC-55FDg5Vk,messi,0.0557,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.530351+00:00,channel_stats_fetch,KC-55FDg5Vk,messi,0.0534,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.530391+00:00,transcript_fetch,KC-55FDg5Vk,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:11:19.611681+00:00,thumbnail_download,KC-55FDg5Vk,messi,0.0813,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.655443+00:00,video_stats_fetch,eYVGpknCWMU,messi,0.0436,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.718822+00:00,channel_stats_fetch,eYVGpknCWMU,messi,0.0633,1,ok,
20260707T100811_a53ac0,2026-07-07T10:11:19.718942+00:00,transcript_fetch,eYVGpknCWMU,messi,0.0,1,skip,no_transcript
