tipo;uri;parent_uri;fecha;usuario;id_anonimo;contenido;likes;reposts;replies;media_path;idioma_ia;relevancia_ia;seguidores;texto_citado
POST;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3qetkf4w2n;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3qetkf4w2n;2026-04-22T14:45:34.536Z;caminodesantiago.bsky.social;070560D5E5892F0C;"‼️Der Flughafen Santiago de Compostela–Rosalía de Castro (SCQ) wird vom 23. April bis 27. Mai 2026 wegen umfangreicher Landebahn‑ und Infrastrukturrenovierungen vollständig geschlossen. In dieser Zeit werden alle Flüge ausgesetzt: keine Abflüge und keine Ankünfte.
#caminodesantiago
#jakobsweg";1;0;1;;Desconocido;SI;1333;
COMENTARIO;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3qgb7qo426;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3qetkf4w2n;2026-04-22T14:46:22.656Z;caminodesantiago.bsky.social;070560D5E5892F0C;Santiago (SCQ) ist das wichtigste Tor für Camino‑Pilger, vor allem im Frühjahr. Wer Ende April–Mai 2026 starten oder den Camino beenden will, sollte A Coruña (LCG), Vigo (VGO) oder Porto (OPO) nutzen und dann mit Zug, Bus oder Transfer nach Santiago reisen.;0;0;0;;Desconocido;SI;;
POST;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3pwdkjct23;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3pwdkjct23;2026-04-22T14:37:28.026Z;caminodesantiago.bsky.social;070560D5E5892F0C;"‼️Santiago de Compostela–Rosalía de Castro Airport (SCQ) will be fully closed from 23 April to 27 May 2026 for major runway renovation and infrastructure work.

During this period, all flights will be suspended: no departures or arrivals.‼️
#caminodesantiago
#jakobsweg
#compostelle
#stjamesway";1;0;1;;Desconocido;SI;1333;
COMENTARIO;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3q64pwet2r;at://did:plc:glhgcupagpocfirbowvsoenp/app.bsky.feed.post/3mk3pwdkjct23;2026-04-22T14:41:49.307Z;caminodesantiago.bsky.social;070560D5E5892F0C;Santiago (SCQ) is the key gateway for Camino de Santiago pilgrims, especially in spring. Those planning to start or finish in late April–May 2026 should use A Coruña (LCG), Vigo (VGO), or Porto (OPO) and travel on by train, bus, or transfer to Santiago.;0;0;0;;Desconocido;SI;;
POST;at://did:plc:sdmh72lkx6zss6qoy6uxxhxq/app.bsky.feed.post/3mk3mztfbfs2k;at://did:plc:sdmh72lkx6zss6qoy6uxxhxq/app.bsky.feed.post/3mk3mztfbfs2k;2026-04-22T13:45:44.346Z;feirinha.cc;F2D96C610C8D8A39;"Bom diaaaa!

Rosalía - Motomami [Disco de Vinil]  

R$238,28

amzn.to/4tZzxE5";0;0;0;;Desconocido;SI;1986;
POST;at://did:plc:4lwapbwymx5gv5isifm2co5o/app.bsky.feed.post/3mk3lbppz2j22;at://did:plc:4lwapbwymx5gv5isifm2co5o/app.bsky.feed.post/3mk3lbppz2j22;2026-04-22T13:14:19.889264Z;voguespain.bsky.social;8622563BBFA92792;La artista ha apostado por la firma española para incorporar a su armario proporciones llevadas al límite y un guiño a los años sesenta www.vogue.es/articulos/do...;0;0;0;;Desconocido;SI;234;
POST;at://did:plc:lephpehj5gk7jyrehx726csm/app.bsky.feed.post/3mk3l24v3bz2t;at://did:plc:lephpehj5gk7jyrehx726csm/app.bsky.feed.post/3mk3l24v3bz2t;2026-04-22T13:10:06.579972Z;tigrepaper.bsky.social;E0BFA20D0D67304A;"Dins la voràgine de Sant Jordi, CRITIC recomana 'Les cures' a Donald Trump, i 'Deu mites sobre Israel' a Pilar Rahola, i ens sembla molt bé!

😉Aquí totes les recomanacions! ⬇️

";1;0;0;;Desconocido;SI;909;
POST;at://did:plc:d6bnlxfbzimd2dnqmcro5x6y/app.bsky.feed.post/3mk3g7yrn7c2y;at://did:plc:d6bnlxfbzimd2dnqmcro5x6y/app.bsky.feed.post/3mk3g7yrn7c2y;2026-04-22T11:43:55.128Z;e2pts0.bsky.social;3E5BE2BBE0D12CCE;"Y'a pas à dire l'IAgen, quel progrès quand meme. Ça manquait.
www.huffingtonpost.fr/politique/ar...";1;0;0;;Desconocido;SI;76;
POST;at://did:plc:iho2utcnulwv32huepi2ydw7/app.bsky.feed.post/3mk3f4i2iop2w;at://did:plc:iho2utcnulwv32huepi2ydw7/app.bsky.feed.post/3mk3f4i2iop2w;2026-04-22T11:24:03.042239Z;noticies.apuntmedia.es;0AA196E89BC76902;"🎶 La Fúmiga presenta el seu primer i únic disc de vinil este dimecres.

👉 Una edició limitada, amb només mil exemplars, que malgrat no haver eixit encara a la venda, ja és el número set dels vinils més venuts en Amazon.
";1;0;0;;Desconocido;SI;1913;
POST;at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3mk3cdj2nqz2v;at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3mk3cdj2nqz2v;2026-04-22T10:34:15.403186Z;g1-bot-rss.adilson.net.br;73394A3CBBF2819F;"Delegado nega que tenha monitorado com drone advogada que reclamou nas redes sociais sobre arquivamento de BO; vídeo";0;0;0;;Desconocido;SI;7361;
POST;at://did:plc:6tukkhkt2kbigiplitdgveay/app.bsky.feed.post/3mk36kvf7d22x;at://did:plc:6tukkhkt2kbigiplitdgveay/app.bsky.feed.post/3mk36kvf7d22x;2026-04-22T09:26:50.740Z;kenveerman.eurosky.social;01321367ADBD0FF7;"Looking forward to seeing Rosalia next week. But oh my word Ticketmaster is such an utterly terrible ticket provider.

In order to acces an expensive ticket they require you to give an email address, a phone number, face verification (whut?) and to download their app.";1;0;0;;Desconocido;SI;202;
POST;at://did:plc:umxovjhjxcbtyejuwkicyl3q/app.bsky.feed.post/3mk34lgftan2s;at://did:plc:umxovjhjxcbtyejuwkicyl3q/app.bsky.feed.post/3mk34lgftan2s;2026-04-22T08:51:20.845Z;rockdelux.bsky.social;8BC6D687978612EB;"En “La Hora Rockdelux” de abril, Santi Carrillo y Juan Cervera conversan sobre Rosalía, Neurosis, Kanye West, Mayte Martín, Massive Attack, Dagmar Zuniga y Fugazi.

🌱 Golosinas musicales para florecer en primavera.";1;0;0;;Desconocido;SI;2185;
POST;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-22T08:09:34.322Z;latrobairitz.eurosky.social;552BD74C8A666A89;"A la feina (de l'administració) han cantat ""fa més la Rosalía pel català que totes les campanyes de l'administració"". Meravellós.";15;0;5;;Desconocido;SI;1730;
COMENTARIO;at://did:plc:xcjmywwjkz54ml54bxnn5iln/app.bsky.feed.post/3mk5i63lycc2t;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-23T07:23:57.940Z;polymniah.bsky.social;6E15D3F41DD56005;🥱;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:rahcmx2m7l3ohspccfj37qsa/app.bsky.feed.post/3mk5j73igrc26;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-23T07:42:25.122Z;cinta.bsky.social;4B4FF13826011D08;🫠;3;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:qxlsyyaaiwbkxvvgtun6asgy/app.bsky.feed.post/3mk3g224gwc2b;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-22T11:40:35.205Z;jsalvata.bsky.social;C7838821B9BC2DC2;Xupito!;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:qbuso24ipxm3ufgpl7c2qzce/app.bsky.feed.post/3mk6ce6rr4k2d;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-23T15:12:39.889Z;bethalga.bsky.social;57857E6F625BE49C;"Però si va dir ""cumpleanys""";1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:b2pw2cg2j7shqf3ittpf7m5b/app.bsky.feed.post/3mk32dzc2qs2e;at://did:plc:br2ek5c3x75jzkhpz32auxnv/app.bsky.feed.post/3mk32apqxek2n;2026-04-22T08:11:24.981Z;jorditxa.bsky.social;DCA8617A0E6D746D;;1;0;1;;Desconocido;SI;;
POST;at://did:plc:uqsv2fby2su6dj3wstxsnzkv/app.bsky.feed.post/3mkaxtmthjl2p;at://did:plc:uqsv2fby2su6dj3wstxsnzkv/app.bsky.feed.post/3mkaxtmthjl2p;2026-04-22T08:08:41Z;bbcradio1bot.bsky.social;EB1EE598F58BBF0D;"BBC Radio 1
Radio 1 Breakfast with Greg James

Now Playing
ROSALÍA, Björk & Yves Tumor
Berghain";0;0;0;;Desconocido;SI;903;
POST;at://did:plc:eadlvi4jlwv5ig6yecdz6b4f/app.bsky.feed.post/3mk326zg6g42s;at://did:plc:eadlvi4jlwv5ig6yecdz6b4f/app.bsky.feed.post/3mk326zg6g42s;2026-04-22T08:08:37.259Z;radio-1.bsky.social;2C04256D6DD0361B;“Berghain” by ROSALÍA, Björk & Yves Tumor #nowplaying #radio1;0;0;0;;Desconocido;SI;316;
POST;at://did:plc:vyxsjxlfps5oo62o2a6wphok/app.bsky.feed.post/3mk2zwdojxp2p;at://did:plc:vyxsjxlfps5oo62o2a6wphok/app.bsky.feed.post/3mk2zwdojxp2p;2026-04-22T08:03:43Z;diariocompos.bsky.social;F4C1519DCE6EC416;Preocupación en el sector hotelero compostelano por la grave pérdida de tráfico aeroportuario;0;0;0;;Desconocido;SI;3;
POST;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk2zt4lfoh2a;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk2zt4lfoh2a;2026-04-22T08:01:57.589Z;jfkmen.bsky.social;57DE058F89EAABBC;"Voor de concerten op 22 en 23 april

📸: © Noah Dillon
https://jfk.men/entertainment/setlist-rosalia-ziggo-dome-2026-lux-tour/";0;0;0;;Desconocido;SI;11;
POST;at://did:plc:qoqwfo6jimgrx5bubpas4inz/app.bsky.feed.post/3mk2zdrmfas2o;at://did:plc:qoqwfo6jimgrx5bubpas4inz/app.bsky.feed.post/3mk2zdrmfas2o;2026-04-22T07:53:23.192Z;elcultural.com;1AE02270E88F6551;"Sant Jordi conquista las calles: cincuenta novedades recomendadas para el Día del Libro

Las mejores novelas, ensayos, poemarios, libros de arte, cine, cómic y música. Fernando Aramburu, Isabel Allende, los versos de Margaret Atwood y obras que desentrañan el talento de Rosalía o David Lynch.";0;0;0;;Desconocido;SI;1715;
POST;at://did:plc:f3pzejtn7vcblvziskpilhte/app.bsky.feed.post/3mk2xzcj5jk2m;at://did:plc:f3pzejtn7vcblvziskpilhte/app.bsky.feed.post/3mk2xzcj5jk2m;2026-04-22T07:29:38.070Z;lennartvn.bsky.social;061E71D3A9A4608A;Vanavond Rosalía dus al de hele dag Barfa-lona aan het zeggen;4;0;1;;Desconocido;SI;555;
COMENTARIO;at://did:plc:6v37ej3s3n77beai77ecrgy4/app.bsky.feed.post/3mk2z73g3ik2m;at://did:plc:f3pzejtn7vcblvziskpilhte/app.bsky.feed.post/3mk2xzcj5jk2m;2026-04-22T07:50:45.698Z;alainverheij.bsky.social;9412E2E43B6C851C;Veel plezier! Groeten aan mijn vrouw en stiefkind (ik mag morgen);0;0;0;;Desconocido;SI;;
POST;at://did:plc:rguoczakh7llofcmtnkwise5/app.bsky.feed.post/3mk2xlg2sc224;at://did:plc:rguoczakh7llofcmtnkwise5/app.bsky.feed.post/3mk2xlg2sc224;2026-04-22T07:21:52.030Z;obaixoulla.bsky.social;5789C2EC67548435;"En 1957 inaugurouse a estatua de Rosalía no Espolón e un ano despois tivo lugar, no mesmo sitio de #Padrón, a coroación de Ramón Cabanillas, dous actos galeguistas protagonizados por Otero Pedrayo e dos que se falará hoxe na @casaderosalia.bsky.social #OBaixoUlla

www.obaixoulla.gal/elementos/pa...";9;2;0;;Desconocido;SI;322;
POST;at://did:plc:nc7xtwsybnrft2kfr3cczs3f/app.bsky.feed.post/3mk2wenyv3r2c;at://did:plc:nc7xtwsybnrft2kfr3cczs3f/app.bsky.feed.post/3mk2wenyv3r2c;2026-04-22T07:00:11Z;infobae.bsky.social;8FE9D04C46BEF927;Rosalía y el creador de ‘Euphoria’ revelan cómo fue la aparición de la cantante en la serie: “No te preocupes mucho por el inglés, hazlo en español”;0;0;0;;Desconocido;SI;4246;
POST;at://did:plc:4viv5kfl7bitgoilzlcujd5o/app.bsky.feed.post/3mk3bfrdn3jl2;at://did:plc:4viv5kfl7bitgoilzlcujd5o/app.bsky.feed.post/3mk3bfrdn3jl2;2026-04-22T07:00:00.000Z;handle.invalid;0B200F1EC7AC559E;;0;1;0;;Desconocido;SI;3;
POST;at://did:plc:352gmn2m2vh6lc4yd4xnpdlp/app.bsky.feed.post/3mk2wdqr6mk22;at://did:plc:352gmn2m2vh6lc4yd4xnpdlp/app.bsky.feed.post/3mk2wdqr6mk22;2026-04-22T06:59:41.074Z;mireller.bsky.social;67CA834EEA155676;Morgen ga ik!!! Kan niet wachten 🤩https://www.volkskrant.nl/cultuur-media/de-duivel-van-goya-de-mona-lisa-balletdanseresje-van-degas-zangeres-rosalia-is-het-op-het-podium-allemaal~bb2e2389/;0;0;0;;Desconocido;SI;405;
POST;at://did:plc:sipihef75agzed374wb4os54/app.bsky.feed.post/3mk2vux4hxs2e;at://did:plc:sipihef75agzed374wb4os54/app.bsky.feed.post/3mk2vux4hxs2e;2026-04-22T06:51:24.417Z;wilh.bsky.social;2D5FAEAF3DEEA8B5;"Ze treedt vandaag en morgen op in Amsterdam las ik in de Volkskrant, dan hier de dag maar mee in!
youtu.be/hwO4eBeBxR4?...";2;0;0;;Desconocido;SI;1098;
POST;at://did:plc:ok45h5rklmmyqkiovnd2zaoa/app.bsky.feed.post/3mk2vsnu2ic2t;at://did:plc:ok45h5rklmmyqkiovnd2zaoa/app.bsky.feed.post/3mk2vsnu2ic2t;2026-04-22T06:50:07.596Z;casaderosalia.bsky.social;0188C0A56A870F35;"Unímonos ao Ano Oteriano cun acto que inclúe unha charla entre especialistas e a audición do histórico discurso de Otero Pedrayo en Padrón, ademais de proxección de imaxes. Hoxe á tardiña! 
www.elcorreogallego.es/concellos/20...";2;0;0;;Desconocido;SI;543;
POST;at://did:plc:uojkt5hmipe2asxivjggn5a7/app.bsky.feed.post/3mk2tzpemwm2v;at://did:plc:uojkt5hmipe2asxivjggn5a7/app.bsky.feed.post/3mk2tzpemwm2v;2026-04-22T08:18:15+02:00;elpuntavui.cat;A40ECDCB9478095B;"DE REÜLL | Rosalía t’esbudella, article de @Nuriastorch

✍️ Núria Astorch Flavià";0;0;0;;Desconocido;SI;2155;
POST;at://did:plc:ds3osjwmuh5kuopyrsde3vti/app.bsky.feed.post/3mk2thaax2c2z;at://did:plc:ds3osjwmuh5kuopyrsde3vti/app.bsky.feed.post/3mk2thaax2c2z;2026-04-22T06:07:56.757Z;liesbethvdh.bsky.social;886C55656E15B659;Aan alle ontzettende geluksvogels die vanavond of morgenavond naar Rosalía in Ziggo Dome gaan: klap en juich en geniet ook een beetje namens mij!;0;0;0;;Desconocido;SI;628;
POST;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;2026-04-22T05:50:45.160Z;pvdp.eurosky.social;802FAB19B711C74D;¡Het is Rosalía-dag! 💃;6;0;4;;Desconocido;SI;650;
COMENTARIO;at://did:plc:tpnnfv253ztbhtircbdbatrl/app.bsky.feed.post/3mk2thygb5c2b;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;2026-04-22T06:08:22.095Z;jaaphermans.bsky.social;27F197F54D3DCE44;Dank zij o.a. jou een tijd geleden LUX gaan luisteren, want eerder totaaaaal niet op m’n radar. Wat. Een. Plaat. Wel grappig: mijn al 30 jaar in Spanje wonende zus kijkt met verbazing naar hoe ze de wereld veroverd, want “wel aardig” (voor LUX uitkwam) 🤣;2;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk4kssgv2c2b;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;2026-04-22T22:38:40.723Z;pvdp.eurosky.social;802FAB19B711C74D;;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:avuwirqzx7kudzxedz7nmjkn/app.bsky.feed.post/3mk2t5bsaj22o;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;2026-04-22T06:02:22.828Z;markdijkhuis.bsky.social;8B6A1539B847CA81;Wordt geweldig, Peter!;2;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:7fgsnsbuqgkuwygqslobu7tc/app.bsky.feed.post/3mk45bxh5z225;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk2siih34s2u;2026-04-22T18:36:36.909Z;taxedotom.bsky.social;60F1CF7531043B40;Morgenavond voor mij, kijk er heel erg naar uit.;2;0;0;;Desconocido;SI;;
POST;at://did:plc:ofwprqbjgby6xxsothcpym5f/app.bsky.feed.post/3mk2r77vtbax2;at://did:plc:ofwprqbjgby6xxsothcpym5f/app.bsky.feed.post/3mk2r77vtbax2;2026-04-22T05:19:29.000Z;elplural.com.web.brid.gy;38457E734001C958;;0;0;0;;Desconocido;SI;233;
POST;at://did:plc:arvju7xtlou7o5r3hmuuizht/app.bsky.feed.post/3mk2qchavok22;at://did:plc:arvju7xtlou7o5r3hmuuizht/app.bsky.feed.post/3mk2qchavok22;2026-04-22T05:11:35.099Z;tamazcat.bsky.social;9B32B2EC2F10E109;Opus Rosalia;2;0;1;;Desconocido;SI;182;
COMENTARIO;at://did:plc:arvju7xtlou7o5r3hmuuizht/app.bsky.feed.post/3mk2qfmwun222;at://did:plc:arvju7xtlou7o5r3hmuuizht/app.bsky.feed.post/3mk2qchavok22;2026-04-22T05:13:21.724Z;tamazcat.bsky.social;9B32B2EC2F10E109;They call me Strange Backslop because I am so Fermented and Red;1;0;0;;Desconocido;SI;;
POST;at://did:plc:sw2u3jta6dqm2dfab45a64we/app.bsky.feed.post/3mk2own2dem2y;at://did:plc:sw2u3jta6dqm2dfab45a64we/app.bsky.feed.post/3mk2own2dem2y;2026-04-22T04:47:04.411Z;tempetebot.bsky.social;BADE4CD840DF2BCF;"🎶 #NowPlaying Rosalía - NANA (Cap.9: Concepción)

https://radiotempete.com/";0;0;0;;Desconocido;SI;100;
POST;at://did:plc:7xtn2lpylor65kgtgjaqxxgc/app.bsky.feed.post/3mk2nrnjask27;at://did:plc:7xtn2lpylor65kgtgjaqxxgc/app.bsky.feed.post/3mk2nrnjask27;2026-04-22T04:26:23.755Z;fruttekoek.bsky.social;6F211ECE133D2E78;"""De duivel van Goya, de Mona Lisa, balletdanseresje van Degas: zangeres #Rosalía is het op het podium allemaal""

Bedankt voor de zéér uitgebreide recensie van het visuele aspect van het concert van Rosalia, 
maar hoe was de zang en muziek?";0;0;0;;Desconocido;SI;356;
POST;at://did:plc:oymnacxjqqhunnzmaljgbuw6/app.bsky.feed.post/3mk2milcdra2t;at://did:plc:oymnacxjqqhunnzmaljgbuw6/app.bsky.feed.post/3mk2milcdra2t;2026-04-22T04:03:23Z;diarioarousa.bsky.social;77778A93BE67A085;#Vilagarcía | Un informe técnico del Concello pide a la Xunta la reparación de este vial y de Rosalía de Castro;0;0;0;;Desconocido;SI;11;
POST;at://did:plc:ij2kpfuhdcg3t367deqys732/app.bsky.feed.post/3mk2pxqut6ef2;at://did:plc:ij2kpfuhdcg3t367deqys732/app.bsky.feed.post/3mk2pxqut6ef2;2026-04-22T04:00:00.000Z;wwd.com.web.brid.gy;F96C2A39F8352263;;0;0;0;;Desconocido;SI;28;
POST;at://did:plc:hdbifwhisnjgv5d3wo3nbfwf/app.bsky.feed.post/3mk2iq2nvq22f;at://did:plc:hdbifwhisnjgv5d3wo3nbfwf/app.bsky.feed.post/3mk2iq2nvq22f;2026-04-22T02:56:01.721Z;myke-wazowski.blacksky.app;BFE43CA10B28CD1D;Ayo did zendaya bump Rosalía 😂;0;0;0;;Desconocido;SI;1517;
POST;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk2gzo2nrv27;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk2gzo2nrv27;2026-04-22T02:25:36.420Z;volkskrant.nl;D402538121720B29;De duivel van Goya, de Mona Lisa, balletdanseresje van Degas: zangeres Rosalía is het op het podium allemaal;4;0;1;;Desconocido;SI;31877;
COMENTARIO;at://did:plc:uz4fnwly6pvt45ytr5ilw5sn/app.bsky.feed.post/3mk2wxnveik2o;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk2gzo2nrv27;2026-04-22T07:10:49.155Z;valcit.bsky.social;6CC23A5505C90585;Geweldige artiest.;0;0;0;;Desconocido;SI;;
POST;at://did:plc:sbqha2hlrgttsljv7fljws3m/app.bsky.feed.post/3mk2gpzvf7c2b;at://did:plc:sbqha2hlrgttsljv7fljws3m/app.bsky.feed.post/3mk2gpzvf7c2b;2026-04-22T02:20:13.434Z;lucaskav.bsky.social;A6A531EFE9370B66;Eu choro de rir toda vez que aparece a Tia Milena de cosplay da Rosalia Lux;3;0;0;;Desconocido;SI;962;
POST;at://did:plc:7yjpbvkrufbi6bjeoqp7dlkk/app.bsky.feed.post/3mk2gcqqiu22z;at://did:plc:7yjpbvkrufbi6bjeoqp7dlkk/app.bsky.feed.post/3mk2gcqqiu22z;2026-04-22T02:12:47.608016+00:00;elperiodicocat.eurosky.social;D7205CBD859D1B45;"Rosalía, l’estrella ""estudiant""

https://www.elperiodico.cat/ca/opinio/20260420/rosalia-l-estrella-estudiant-129288309?utm_source=rss-noticias&utm_medium=feed&utm_campaign=opinio";0;0;0;;Desconocido;SI;86;
POST;at://did:plc:oeae6xttqp2xpae3zntpcyvl/app.bsky.feed.post/3mk2ftx3jd22x;at://did:plc:oeae6xttqp2xpae3zntpcyvl/app.bsky.feed.post/3mk2ftx3jd22x;2026-04-22T02:04:30.963Z;sukunasty.bsky.social;A9F1B5F5595BE106;God was in the studio;6;3;0;;Desconocido;SI;1327;
POST;at://did:plc:4gkb3c2t25p3dxi6mqdjr35e/app.bsky.feed.post/3mk2fqi3m6s2j;at://did:plc:4gkb3c2t25p3dxi6mqdjr35e/app.bsky.feed.post/3mk2fqi3m6s2j;2026-04-22T02:02:34.573Z;escorpionica.bsky.social;E27C8462B9A4F426;"ROSALÍA - Focu 'Ranni (Official Video)
youtu.be/u7pr0p3ShXU?...";0;0;1;;Desconocido;SI;302;
COMENTARIO;at://did:plc:4gkb3c2t25p3dxi6mqdjr35e/app.bsky.feed.post/3mk2sbnvl522r;at://did:plc:4gkb3c2t25p3dxi6mqdjr35e/app.bsky.feed.post/3mk2fqi3m6s2j;2026-04-22T05:46:55.996Z;escorpionica.bsky.social;E27C8462B9A4F426;"Colocaram essa música na cena da menina que foge do casamento com o professor em Anne with an E 💡 
www.instagram.com/reel/DXXa-0k...";0;0;0;;Desconocido;SI;;
POST;at://did:plc:gxmg6egpy4vnweuwyfhmxfpg/app.bsky.feed.post/3mk2eyjk5sk2a;at://did:plc:gxmg6egpy4vnweuwyfhmxfpg/app.bsky.feed.post/3mk2eyjk5sk2a;2026-04-22T01:49:10.795Z;smolizzyhands.bsky.social;EB7B7FFF8E7804E8;youtu.be/u7pr0p3ShXU?...;0;0;0;;Desconocido;SI;3174;
POST;at://did:plc:oeae6xttqp2xpae3zntpcyvl/app.bsky.feed.post/3mk2dck7hrc2x;at://did:plc:oeae6xttqp2xpae3zntpcyvl/app.bsky.feed.post/3mk2dck7hrc2x;2026-04-22T01:18:59.550Z;sukunasty.bsky.social;A9F1B5F5595BE106;need a mix of the version that's on the blue album, but with this bridge;4;0;0;;Desconocido;SI;1327;
POST;at://did:plc:nz4oqmelihwybwpeai24axox/app.bsky.feed.post/3mk2buanhnk27;at://did:plc:nz4oqmelihwybwpeai24axox/app.bsky.feed.post/3mk2buanhnk27;2026-04-22T00:53:06.023Z;luhbachsep.bsky.social;416229771DF1F67D;"- Mãe, por que o nome da minha irmã é rosa? 
- Porque sua outra mãe É A ROSALÍA
🙏🏼🙏🏼🙏🏼🙏🏼🙌🏼🙌🏼🙌🏼";0;0;0;;Desconocido;SI;459;"- Mãe, por que o nome da minha irmã é rosa? 
- Porque sua outra mãe adora rosas
- E o meu nome é por que então? 
- Silêncio, Bee Gees - One Night Only Live At MGM Grand Las Vegas 1997."
POST;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk2bs5ypgv2l;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk2bs5ypgv2l;2026-04-22T00:51:55.907Z;volkskrant.nl;D402538121720B29;Van gabber tot Rosalía: choreografentrio (La)Horde trekt zich niets aan van genrehokjes (en al helemaal niet van genderhokjes);1;0;0;;Desconocido;SI;31877;
POST;at://did:plc:nz4oqmelihwybwpeai24axox/app.bsky.feed.post/3mk2bfp35kk27;at://did:plc:nz4oqmelihwybwpeai24axox/app.bsky.feed.post/3mk2bfp35kk27;2026-04-22T00:44:57.835Z;luhbachsep.bsky.social;416229771DF1F67D;O BIQUINHO DO MEU PEITO ESTÁ DURO POIS ROSALÍA TOCOU MEU CORAÇÃO LIBERANDO AS FAIXAS DE LUX AMÉM AMÉM AMÉM IRMÕES🙏🏼🙏🏼🙏🏼🙏🏼;1;0;0;;Desconocido;SI;459;
POST;at://did:plc:w5dbedhjrlgh5ulhzgvpc4y4/app.bsky.feed.post/3mk2atsew422h;at://did:plc:w5dbedhjrlgh5ulhzgvpc4y4/app.bsky.feed.post/3mk2atsew422h;2026-04-22T00:34:57.320Z;inyim.bsky.social;9E0D567AAB66E2E3;"Rosalía is officially Billboard Latin Women in Music’s 2026 Woman of the Year, with the ceremony set to air April 23.

itsnotyouitsme.org/rosalia-decl... 

#Rosalia #LatinWomenInMusic #PopCulture";0;0;0;;Desconocido;SI;89;
POST;at://did:plc:thkxnsenkekh7wu2k56lzsd5/app.bsky.feed.post/3mk2aksu2vf2h;at://did:plc:thkxnsenkekh7wu2k56lzsd5/app.bsky.feed.post/3mk2aksu2vf2h;2026-04-22T00:29:55+00:00;sondeolatinonews.bsky.social;0981F27610A28883;"🚨  Rosalía aparece en Euphoria con un breve personaje que destaca por su estilo y spanglish 📈

📌 #Cine #sondeolatino #noticias #News #Viral

☑️ Ver Artículo  🔗 :  

 ";0;0;1;;Desconocido;SI;91;
COMENTARIO;at://did:plc:thkxnsenkekh7wu2k56lzsd5/app.bsky.feed.post/3mk2akt6mx327;at://did:plc:thkxnsenkekh7wu2k56lzsd5/app.bsky.feed.post/3mk2aksu2vf2h;2026-04-22T00:29:55+00:00;sondeolatinonews.bsky.social;0981F27610A28883;#sondeolatinonews #noticias #rd;0;0;0;;Desconocido;SI;;
